,altitude,camera,date_taken,lat,long,photo_id,photo_url,title,user_id
674,,Fujifilm X-T1,2017:08:03 10:30:59,31.380069444444445,-25.141444444444446,35733654213,http://farm5.static.flickr.com/4421/35733654213_3c415fca89.jpg,DSCF3853,68915436@N07
675,,Fujifilm X-T1,2017:08:03 09:34:36,31.380069444444445,-25.141444444444446,36542655435,http://farm5.static.flickr.com/4379/36542655435_09baa82c8e.jpg,DSCF3833,68915436@N07
676,,Fujifilm X-T1,2017:08:03 09:33:02,31.380069444444445,-25.141444444444446,36542653655,http://farm5.static.flickr.com/4413/36542653655_e8225b5064.jpg,DSCF3828,68915436@N07
677,,Fujifilm X-T1,2017:08:03 09:32:58,31.380069444444445,-25.141444444444446,36146186810,http://farm5.static.flickr.com/4350/36146186810_80758931c1.jpg,DSCF3827,68915436@N07
678,,Fujifilm X-T1,2017:08:03 09:32:53,31.380069444444445,-25.141444444444446,36542648375,http://farm5.static.flickr.com/4435/36542648375_1ffced7940.jpg,DSCF3826,68915436@N07
679,,Fujifilm X-T1,2017:08:03 09:31:45,31.380069444444445,-25.141444444444446,36496242506,http://farm5.static.flickr.com/4422/36496242506_910aa5cc51.jpg,DSCF3819,68915436@N07
680,352.5905512,Apple iPhone 7,2017:08:01 17:54:10,31.544783333333335,-24.726027777777777,36146164210,http://farm5.static.flickr.com/4350/36146164210_0098dfca95.jpg,Drinks spot on our drive,101503009@N05
681,371.2773723,Apple iPhone 7,2017:08:02 17:55:45,31.53977777777778,-24.709094444444442,36496217836,http://farm5.static.flickr.com/4337/36496217836_b4f6525715.jpg,We're on a loin drive,101503009@N05
682,370.0974576,Apple iPhone 7,2017:08:03 11:04:17,31.576069444444443,-24.738986111111114,36374366932,http://farm5.static.flickr.com/4352/36374366932_d9220d7efb.jpg,Safari Crew | Cheetah Plains,101503009@N05
683,223.8930818,Apple iPhone 7,2017:07:31 06:40:50,31.715538888888887,-24.113158333333335,36371708652,http://farm5.static.flickr.com/4406/36371708652_ef0ca95c10.jpg,ZA 2,35575414@N08
684,184.0757576,Apple iPhone 7,2017:07:26 11:43:38,31.79080277777778,-25.343002777777777,36493675526,http://farm5.static.flickr.com/4426/36493675526_3f322590b5.jpg,ZA 2,35575414@N08
685,228.3269962,Apple iPhone 7,2017:07:24 17:51:55,31.790886111111114,-25.342983333333333,36540022445,http://farm5.static.flickr.com/4430/36540022445_c68bf95889.jpg,ZA 2,35575414@N08
686,216.7454545,Apple iPhone 7,2017:07:24 17:49:44,31.79083055555556,-25.342980555555556,35705091474,http://farm5.static.flickr.com/4402/35705091474_802980e6f4.jpg,ZA 2,35575414@N08
687,216.2808989,Apple iPhone 7,2017:07:24 17:50:29,31.790825,-25.342994444444443,36492524446,http://farm5.static.flickr.com/4361/36492524446_f0d9bb7627.jpg,ZA 2,35575414@N08
688,216.7454545,Apple iPhone 7,2017:07:24 17:49:44,31.79083055555556,-25.342980555555556,36538854015,http://farm5.static.flickr.com/4402/36538854015_98c76d36a6.jpg,ZA 2,35575414@N08
689,229.6799308,Apple iPhone 7,2017:07:31 06:49:52,31.715474999999998,-24.113194444444446,36142291430,http://farm5.static.flickr.com/4434/36142291430_34c2432d23.jpg,ZA 2,35575414@N08
690,244.4100719,Apple iPhone 7,2017:07:30 17:16:09,31.739900000000002,-24.006102777777777,36401261701,http://farm5.static.flickr.com/4411/36401261701_e7c549580f.jpg,ZA 2,35575414@N08
691,229.0164474,Apple iPhone 7,2017:07:26 17:36:23,31.790872222222223,-25.342966666666666,36142290240,http://farm5.static.flickr.com/4373/36142290240_81650d3554.jpg,ZA 2,35575414@N08
692,218.079096,Apple iPhone 7,2017:07:24 17:49:14,31.790905555555558,-25.34299722222222,36401260431,http://farm5.static.flickr.com/4371/36401260431_05519d3966.jpg,ZA 2,35575414@N08
693,244.133758,Apple iPhone 7,2017:07:30 17:14:10,31.740202777777778,-24.00613611111111,36538852035,http://farm5.static.flickr.com/4412/36538852035_054def2a62.jpg,ZA 2,35575414@N08
694,184.6761134,Apple iPhone 7,2017:07:29 17:06:23,31.729852777777776,-24.05259722222222,36538849325,http://farm5.static.flickr.com/4346/36538849325_6720020317.jpg,ZA 2,35575414@N08
695,213.9237537,Apple iPhone 7,2017:07:26 11:44:07,31.79088888888889,-25.343041666666664,36142286060,http://farm5.static.flickr.com/4393/36142286060_9af5fcd858.jpg,ZA 2,35575414@N08
696,184.0757576,Apple iPhone 7,2017:07:26 11:43:38,31.79080277777778,-25.343002777777777,36142284370,http://farm5.static.flickr.com/4404/36142284370_13c6a61d42.jpg,ZA 2,35575414@N08
697,330.0525,Olympus E-M1,2016:10:10 17:41:59,31.396616666666667,-23.52176111111111,36536144635,http://farm5.static.flickr.com/4376/36536144635_12fde32a41.jpg,Southern Masked Weaver,88972033@N05
698,327.0544,Olympus E-M1,2016:10:10 17:31:08,31.395825,-23.52161111111111,36480837886,http://farm5.static.flickr.com/4334/36480837886_c57d55123b.jpg,Arrow-marked Babbler,88972033@N05
